Наименование,Бренд,Категория,Код товара,Артикул,Цена РРЦ,Цена РИЦ,Цена для клиентов,Суммарный остаток,Остаток по складам
Фильтр для очистки воды Electrolux AquaModule Softening,Electrolux,Отопление и водоснабжение/Водоочистка/Фильтры под мойку,НС-1279458,AquaModule Softening,4190.0,4190.0,3352.0,9,{'ррц Екатеринбург LV NEW': '9'}
Вентилятор вытяжной серии Rainbow EAFR-100 black,Electrolux,Вентиляция и кондиционирование зданий/Общеобменные системы вентиляции/Вентиляторы вытяжные бытовые,НС-1139017,EAFR - 100 black,4190.0,4190.0,2933.0,55,{'фрц Киржач': '55'}
Сплит-система Electrolux EACS-24HF2/N3 комплект,Electrolux,Кондиционирование/Бытовые кондиционеры/Сплит-системы настенного типа,НС-1481747,EACS-24HF2/N3,95990.0,95990.0,68152.9,2,{'ррц Петушки (Владимирская обл.)': '2'}
Комплект Electrolux Rapid Transformer с блоком управления и шасси ECH/R-1000 T-TUM3 (механический),Electrolux,Тепловое оборудование/Бытовые электрические обогреватели/Электрические конвекторы,НС-1295039,ECH/R-1000 T-TUM3,7670.0,7670.0,5906.9,ожидается поставка,{}
Мат Electrolux EEFM 2-150-5 (комплект теплого пола),Electrolux,Тепловое оборудование/Электрические теплые полы и системы антиобледенения/Нагревательные маты для теплого пола,НС-1105866,EEFM 2-150-5 комплект,15400.0,15400.0,8778.0,ожидается поставка,{}
"Проточный водонагреватель Electrolux SMARTFIX 2.0 TS (3,5 kW) - кран+душ",Electrolux,Отопление и водоснабжение/Водонагреватели/Водонагреватели проточные электрические,НС-1017848,"SMARTFIX 2.0 TS (3,5 kW)",3090.0,3090.0,2565.0,ожидается поставка,{}
"Мат Electrolux EDAM 2-160-4,5 (комплект тёплого пола)",Electrolux,Тепловое оборудование/Электрические теплые полы и системы антиобледенения/Нагревательные маты для теплого пола,НС-1418044,"EDAM 2-160-4,5",-1.0,,0.0,ожидается поставка,{}
Вентилятор вытяжной серии Argentum EAFA-120TH с таймером и гигростатом,Electrolux,Вентиляция и кондиционирование зданий/Общеобменные системы вентиляции/Вентиляторы вытяжные бытовые,НС-1126778,EAFA-120TH,7690.0,7690.0,5383.0,13,{'фрц Киржач': '13'}
Электрокамин Electrolux EFP/W-1250ULS,Electrolux,Тепловое оборудование/Электрические камины/Электрические камины настенного типа,НС-1052291,EFP/W-1250ULS,32990.0,31350.0,24083.0,7,{'ррц Екатеринбург LV NEW': '7'}
Терморегулятор Electrolux ETL-16W,Electrolux,Тепловое оборудование/Электрические теплые полы и системы антиобледенения/Терморегуляторы,НС-1432041,ETL-16W,3690.0,3690.0,2103.3,более 500,"{'ррц Екатеринбург LV NEW': '14', 'фрц Киржач': 'более 500'}"
Комплект фильтров FAP-1016 для воздухоочистителя Electrolux EAP-1016,Electrolux,"Увлажнение, осушение и очистка воздуха/Аксессуары и фильтры для увлажнителей и очистителей/Аксессуары и фильтры для увлажнителей и очистителей",НС-1274167,FAP-1016,2490.0,2490.0,1992.0,394,"{'ррц Екатеринбург LV NEW': '1', 'фрц Киржач': '393'}"
Водонагреватель проточный Electrolux NP 6 AQUATRONIC 2.0,Electrolux,Отопление и водоснабжение/Водонагреватели/Водонагреватели проточные электрические,НС-1146489,NP 6 AQUATRONIC 2.0,7990.0,7990.0,6632.0,27,"{'екатеринбург склад': '1', 'ррц Екатеринбург LV NEW': '26'}"
Вентилятор безлопастной Electrolux EFB-1220W,Electrolux,Вентиляция и кондиционирование зданий/Общеобменные системы вентиляции/Вентиляторы бытовые,НС-1602087,EFB-1220W,14990.0,14990.0,0.0,ожидается поставка,{}
Очаг электрический Electrolux EFP/P-2520LS N,Electrolux,Тепловое оборудование/Электрические камины/Электрические камины портального типа,НС-1584864,EFP/P-2520LS N,26990.0,25650.0,19702.7,более 500,"{'екатеринбург склад': '1', 'ррц Петушки (Владимирская обл.)': '600', 'ррц Екатеринбург LV NEW': '63', 'фрц Киржач': 'более 500'}"
Комплект картриджей Electrolux AM Universal,Electrolux,Отопление и водоснабжение/Водоочистка/Картриджи для фильтров,НС-1300128,Kit AM Universal,1990.0,1990.0,1552.0,ожидается поставка,{}
Вентилятор вытяжной серии Rainbow EAFR-100 white,Electrolux,Вентиляция и кондиционирование зданий/Общеобменные системы вентиляции/Вентиляторы вытяжные бытовые,НС-1127267,EAFR - 100 white,4190.0,4190.0,2933.0,более 500,"{'екатеринбург склад': '1', 'ррц Екатеринбург LV NEW': '3', 'фрц Киржач': 'более 500'}"
Вентилятор вытяжной Electrolux серии Glass EAFG-150 black,Electrolux,Вентиляция и кондиционирование зданий/Общеобменные системы вентиляции/Вентиляторы вытяжные бытовые,НС-1490281,EAFG-150 black,6890.0,6890.0,4823.0,ожидается поставка,{}
"Комплект Electrolux EACU-36H/UP4-DC/N8 инверторной сплит-системы, напольно-потолочного типа",Electrolux,Кондиционирование/Полупромышленные сплит-системы,НС-1483721,EACU-36H/UP4-DC/N8,288600.0,288600.0,176046.0,5,{'фрц Киржач': '5'}
