Наименование,Бренд,Категория,Код товара,Артикул,Цена РРЦ,Цена РИЦ,Цена для клиентов,Суммарный остаток,Остаток по складам
Конвектор внутрипольный Royal Thermo ATRIUM-110/250/2900-DG-U-AU,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Конвекторы внутрипольные без вентилятора,НС-1558336,RT-A-110/250/2900-DG-U-AU,51423.0,51423.0,34967.64,ожидается поставка,{}
Конвектор внутрипольный Royal Thermo ATRIUM-75/200/2600-DG-U-BL,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Конвекторы внутрипольные без вентилятора,НС-1493485,RT-A-75/200/2600-DG-U-BL,39891.0,39891.0,27125.88,ожидается поставка,{}
Конвектор внутрипольный Royal Thermo ATRIUM-90/200/2900-DG-U-NA,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Конвекторы внутрипольные без вентилятора,НС-1522814,RT-A-90/200/2900-DG-U-NA,46232.0,46232.0,31437.76,ожидается поставка,{}
Конвектор внутрипольный Royal Thermo ATRIUM-110/200/1300-DG-U-BL,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Конвекторы внутрипольные без вентилятора,НС-1558265,RT-A-110/200/1300-DG-U-BL,23429.0,23429.0,15931.72,ожидается поставка,{}
Конвектор внутрипольный Royal Thermo ATRIUM-150/250/2700-DG-U-LB,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Конвекторы внутрипольные без вентилятора,НС-1558496,RT-A-150/250/2700-DG-U-LB,60726.0,60726.0,41293.68,ожидается поставка,{}
Радиатор Royal Thermo BiLiner 500 /Silver Satin VDR - 6 секц.,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы биметаллические секционные,НС-1309749,RTBSSVDR50006,10490.0,10490.0,8916.5,ожидается поставка,{}
Радиатор панельный Royal Thermo VENTIL COMPACT VC22-500-500 Noir Sable,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы стальные панельные,НС-1239034,VC22-500-500/NS,7576.0,7576.0,5757.76,ожидается поставка,{}
Радиатор панельный Royal Thermo VENTIL COMPACT VC33-300-1300 RAL9016,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы стальные панельные,НС-1191308,VC33-300-1300/9016,15969.0,15969.0,12136.44,ожидается поставка,{}
Конвектор напольный Royal Thermo STEP-130/130/3000-2-N-WT-LG-NA,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Конвекторы напольные,НС-1608068,RT-S-130/130/3000-2-N-WT-LG-NA,36251.0,36251.0,24650.68,ожидается поставка,{}
Радиатор панельный Royal Thermo VENTIL COMPACT VC33-600-700 RAL9016,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы стальные панельные,НС-1191410,VC33-600-700/9016,15277.0,15277.0,11610.52,ожидается поставка,{}
Полотенцесушитель Royal Thermo Casa black П21 500х1200,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Полотенцесушители,НС-1434013,RTCA.B.21.500.1200,36850.0,36850.0,28006.0,ожидается поставка,{}
Радиатор панельный Royal Thermo VENTIL HYGIENE VH10-500-1400 Silver Satin,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы стальные панельные,НС-1370813,VH10-500-1400/SS,9482.0,9482.0,7206.32,ожидается поставка,{}
Конвектор внутрипольный Royal Thermo ATRIUM-90/300/2100-DG-U-AU,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Конвекторы внутрипольные без вентилятора,НС-1559000,RT-A-90/300/2100-DG-U-AU,39111.0,39111.0,26595.48,ожидается поставка,{}
Радиатор Royal Thermo Biliner Alum 500 Silver Satin - 10 секц.,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы алюминиевые секционные,НС-1250264,RTBASS50010,9550.0,9550.0,8117.5,ожидается поставка,{}
Конвектор внутрипольный Royal Thermo ATRIUM-75/250/1900-DG-U-LB,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Конвекторы внутрипольные без вентилятора,НС-1558799,RT-A-75/250/1900-DG-U-LB,32788.0,32788.0,22295.84,ожидается поставка,{}
Конвектор внутрипольный Royal Thermo ATRIUM-190/200/2900-DG-U-NA,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Конвекторы внутрипольные без вентилятора,НС-1522740,RT-A-190/200/2900-DG-U-NA,56072.0,56072.0,38128.96,ожидается поставка,{}
Радиатор панельный Royal Thermo VENTIL HYGIENE VH30-600-2200 RAL9016,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы стальные панельные,НС-1191965,VH30-600-2200/9016,28329.0,28329.0,21530.04,ожидается поставка,{}
Радиатор панельный Royal Thermo VENTIL HYGIENE VH10-400-2000 RAL9016,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы стальные панельные,НС-1345605,VH10-400-2000/9016,10958.0,10958.0,8328.08,ожидается поставка,{}
Радиатор панельный Royal Thermo COMPACT C22-600-1900 Noir Sable,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы стальные панельные,НС-1255218,C22-600-1900/NS,17685.0,17685.0,13440.6,ожидается поставка,{}
Радиатор панельный Royal Thermo VENTIL COMPACT VC33-300-2400 Noir Sable,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы стальные панельные,НС-1255834,VC33-300-2400/NS,27863.0,27863.0,21175.88,ожидается поставка,{}
Радиатор панельный Royal Thermo VENTIL COMPACT VC33-500-3000 RAL9016,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы стальные панельные,НС-1191379,VC33-500-3000/9016,39718.0,39718.0,30185.68,ожидается поставка,{}
Конвектор внутрипольный Royal Thermo ATRIUM-90/250/900-DG-U-DB,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Конвекторы внутрипольные без вентилятора,НС-1477921,RT-A-90/250/900-DG-U-DB,18352.0,18352.0,12479.36,ожидается поставка,{}
Конвектор внутрипольный Royal Thermo ATRIUM-110/300/2500-DG-U-NA,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Конвекторы внутрипольные без вентилятора,НС-1522678,RT-A-110/300/2500-DG-U-NA,47004.0,47004.0,31962.72,ожидается поставка,{}
Конвектор внутрипольный Royal Thermo ATRIUM-150/300/2200-DG-U-DB,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Конвекторы внутрипольные без вентилятора,НС-1477474,RT-A-150/300/2200-DG-U-DB,56632.0,56632.0,38509.76,ожидается поставка,{}
Радиатор панельный Royal Thermo VENTIL COMPACT VC33-200-2200 Noir Sable,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы стальные панельные,НС-1286155,VC33-200-2200/NS,24502.0,24502.0,18621.52,ожидается поставка,{}
Радиатор панельный Royal Thermo COMPACT C22-600-1500 RAL9016,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы стальные панельные,НС-1189879,C22-600-1500/9016,13778.0,13778.0,10471.28,ожидается поставка,{}
Конвектор внутрипольный Royal Thermo ATRIUM-190/300/2800-DG-U-DB,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Конвекторы внутрипольные без вентилятора,НС-1477639,RT-A-190/300/2800-DG-U-DB,75224.0,75224.0,51152.32,ожидается поставка,{}
Радиатор панельный Royal Thermo COMPACT C33-300-1300 RAL9016,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы стальные панельные,НС-1189985,C33-300-1300/9016,14124.0,14124.0,10734.24,ожидается поставка,{}
Радиатор панельный Royal Thermo HYGIENE H30-300-400 RAL9016,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы стальные панельные,НС-1190570,H30-300-400/9016,5968.0,5968.0,4535.68,ожидается поставка,{}
Радиатор панельный Royal Thermo VENTIL COMPACT VC22-200-1600 Silver Satin,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы стальные панельные,НС-1286058,VC22-200-1600/SS,12122.0,12122.0,9212.72,ожидается поставка,{}
Радиатор Royal Thermo Vittoria Super 500 2.0 - 10 секц.,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы биметаллические секционные,НС-1412065,RTVS250010,13300.0,13300.0,10507.0,более 500,{'фрц Киржач': 'более 500'}
Радиатор панельный Royal Thermo HYGIENE H20-600-1800 RAL9016,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы стальные панельные,НС-1190449,H20-600-1800/9016,14093.0,14093.0,10710.68,ожидается поставка,{}
Конвектор внутрипольный Royal Thermo ATRIUM-75/400/1300-DG-U-AU,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Конвекторы внутрипольные без вентилятора,НС-1558865,RT-A-75/400/1300-DG-U-AU,34166.0,34166.0,23232.88,ожидается поставка,{}
Радиатор панельный Royal Thermo COMPACT C22-500-1500 Silver Satin,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы стальные панельные,НС-1239186,C22-500-1500/SS,12254.0,12254.0,9313.04,ожидается поставка,{}
Радиатор панельный Royal Thermo VENTIL COMPACT VC33-900-2800 RAL9016,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы стальные панельные,НС-1191485,VC33-900-2800/9016,118402.0,118402.0,89985.52,ожидается поставка,{}
Модуль этажный коллекторный стальной Royal Thermo DN50-8(32)F25-правостороннее,Royal Thermo,Отопление и водоснабжение/Коллекторы/Коллекторы этажные,НС-1413963,RT RKL 8R.32.F25.HC.50St,75480.0,75480.0,42268.8,ожидается поставка,{}
Конвектор внутрипольный Royal Thermo ATRIUM-190/400/2600-DG-U-AU,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Конвекторы внутрипольные без вентилятора,НС-1493206,RT-A-190/400/2600-DG-U-AU,91796.0,91796.0,62421.28,ожидается поставка,{}
Тройник Royal Thermo 90гр. редукционный 20×20×16,Royal Thermo,"Отопление и водоснабжение/Трубы, шланги и фитинги/Фитинги для отопления и водоснабжения",НС-1041037,RTE 20.021,408.0,408.0,204.0,38,"{'ррц Екатеринбург LV NEW': '14', 'фрц Киржач': '24'}"
Конвектор внутрипольный Royal Thermo ATRIUM-110/200/800-DG-U-DB,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Конвекторы внутрипольные без вентилятора,НС-1477257,RT-A-110/200/800-DG-U-DB,16357.0,16357.0,11122.76,ожидается поставка,{}
Конвектор внутрипольный Royal Thermo ATRIUM-110/200/1700-DG-U-NA,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Конвекторы внутрипольные без вентилятора,НС-1522654,RT-A-110/200/1700-DG-U-NA,29413.0,29413.0,20000.84,ожидается поставка,{}
Радиатор панельный Royal Thermo COMPACT C33-300-2400 Silver Satin,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы стальные панельные,НС-1369668,C33-300-2400/SS,25429.0,25429.0,19326.04,ожидается поставка,{}
"Полотенцесушитель эконом Royal Thermo М-обр 500х500 3/4""",Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Полотенцесушители,НС-1204607,RTM20.500.500,2475.0,2475.0,1881.0,ожидается поставка,{}
Конвектор внутрипольный Royal Thermo ATRIUM-90/300/2300-DG-U-AU,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Конвекторы внутрипольные без вентилятора,НС-1559004,RT-A-90/300/2300-DG-U-AU,42375.0,42375.0,28815.0,ожидается поставка,{}
Полотенцесушитель Royal Thermo Stato black П17 500х1200 электро (встроен. диммер),Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Полотенцесушители,НС-1433980,RTST.B.17.500.1200.E,40700.0,40700.0,30932.0,ожидается поставка,{}
Радиатор панельный Royal Thermo VENTIL COMPACT VC22-300-1600 Noir Sable,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы стальные панельные,НС-1238990,VC22-300-1600/NS,12757.0,12757.0,9695.32,ожидается поставка,{}
Конвектор внутрипольный Royal Thermo ATRIUM-190/300/2100-DG-U-NA,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Конвекторы внутрипольные без вентилятора,НС-1522756,RT-A-190/300/2100-DG-U-NA,55984.0,55984.0,38069.12,ожидается поставка,{}
Радиатор панельный Royal Thermo VENTIL COMPACT VC22-500-2400 RAL9016,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы стальные панельные,НС-1191184,VC22-500-2400/9016,19514.0,19514.0,14830.64,ожидается поставка,{}
Конвектор внутрипольный Royal Thermo ATRIUM-110/300/1100-DG-U-BL,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Конвекторы внутрипольные без вентилятора,НС-1558341,RT-A-110/300/1100-DG-U-BL,23246.0,23246.0,15807.28,ожидается поставка,{}
Радиатор панельный Royal Thermo HYGIENE H20-400-2000 RAL9016,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы стальные панельные,НС-1345443,H20-400-2000/9016,12751.0,12751.0,9690.76,ожидается поставка,{}
Конвектор внутрипольный Royal Thermo ATRIUM-75/200/1700-DG-U-DB,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Конвекторы внутрипольные без вентилятора,НС-1558756,RT-A-75/200/1700-DG-U-DB,27700.0,27700.0,18836.0,ожидается поставка,{}
Радиатор панельный Royal Thermo VENTIL COMPACT VC33-500-600 RAL9016,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы стальные панельные,НС-1191382,VC33-500-600/9016,11764.0,11764.0,8940.64,ожидается поставка,{}
Радиатор панельный Royal Thermo VENTIL HYGIENE VH20-300-800 Silver Satin,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы стальные панельные,НС-1336780,VH20-300-800/SS,8158.0,8158.0,6200.08,ожидается поставка,{}
Конвектор внутрипольный Royal Thermo ATRIUM-190/250/2200-DG-U-AU,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Конвекторы внутрипольные без вентилятора,НС-1493178,RT-A-190/250/2200-DG-U-AU,51006.0,51006.0,34684.08,ожидается поставка,{}
Конвектор внутрипольный Royal Thermo ATRIUM-110/250/900-DG-U-AU,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Конвекторы внутрипольные без вентилятора,НС-1493080,RT-A-110/250/900-DG-U-AU,18901.0,18901.0,12852.68,ожидается поставка,{}
"Тройник Royal Thermo ВР 25×3/4""×25",Royal Thermo,"Отопление и водоснабжение/Трубы, шланги и фитинги/Фитинги для отопления и водоснабжения",НС-1042022,RTE 25.025,450.0,450.0,225.0,более 500,{'фрц Киржач': 'более 500'}
Сплит-система инверторного типа Royal Thermo Siena DC RTSI-18HN8 комплект,Royal Thermo,Кондиционирование/Бытовые кондиционеры/Сплит-системы настенного типа,НС-1598322,RTSI-18HN8,80800.0,80800.0,58176.0,3,{'ррц Екатеринбург LV NEW': '3'}
Конвектор внутрипольный Royal Thermo ATRIUM-110/200/2500-DG-U-AU,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Конвекторы внутрипольные без вентилятора,НС-1558288,RT-A-110/200/2500-DG-U-AU,40955.0,40955.0,27849.4,ожидается поставка,{}
Конвектор внутрипольный Royal Thermo ATRIUM-110/200/2700-DG-U-LB,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Конвекторы внутрипольные без вентилятора,НС-1558295,RT-A-110/200/2700-DG-U-LB,44237.0,44237.0,30081.16,ожидается поставка,{}
Радиатор панельный Royal Thermo VENTIL COMPACT VC21-300-1200 RAL9016 M,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы стальные панельные,НС-1453105,VC21-300-1200/9016 M,9901.0,9901.0,7524.76,ожидается поставка,{}
Радиатор Royal Thermo Indigo Super+ 500 - 8 секц.,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы биметаллические секционные,НС-1274310,RTISN50008,9360.0,9360.0,7956.0,более 500,"{'екатеринбург склад': '6', 'ррц Лакинск': '3792', 'ррц Орехово-Зуево (Московская обл.)': '862', 'ррц Петушки (Владимирская обл.)': '3332', 'ррц Екатеринбург LV NEW': '94', 'фрц Киржач': 'более 500'}"
Конвектор внутрипольный Royal Thermo ATRIUM-75/400/800-DG-U-AU,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Конвекторы внутрипольные без вентилятора,НС-1493261,RT-A-75/400/800-DG-U-AU,22979.0,22979.0,15625.72,ожидается поставка,{}
Конвектор внутрипольный Royal Thermo ATRIUM-190/300/2600-DG-U-NA,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Конвекторы внутрипольные без вентилятора,НС-1477638,RT-A-190/300/2600-DG-U-NA,67841.0,67841.0,46131.88,ожидается поставка,{}
Конвектор внутрипольный Royal Thermo ATRIUM-110/400/2000-DG-U-DB,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Конвекторы внутрипольные без вентилятора,НС-1477356,RT-A-110/400/2000-DG-U-DB,53400.0,53400.0,36312.0,ожидается поставка,{}
Радиатор панельный Royal Thermo VENTIL COMPACT VC21-500-1400 Noir Sable,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы стальные панельные,НС-1238960,VC21-500-1400/NS,12927.0,12927.0,9824.52,ожидается поставка,{}
Радиатор Royal Thermo PianoForte 500 Noir Sable VDR80 - 8 секц.,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы биметаллические секционные,НС-1506369,RTPNNSVDR8050008,16310.0,16310.0,12884.9,52,{'фрц Киржач': '52'}
Конвектор внутрипольный Royal Thermo ATRIUM-110/200/2900-DG-U-NA,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Конвекторы внутрипольные без вентилятора,НС-1522660,RT-A-110/200/2900-DG-U-NA,47619.0,47619.0,32380.92,ожидается поставка,{}
Конвектор внутрипольный Royal Thermo ATRIUM-75/250/1900-DG-U-DB,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Конвекторы внутрипольные без вентилятора,НС-1558798,RT-A-75/250/1900-DG-U-DB,32788.0,32788.0,22295.84,ожидается поставка,{}
Полотенцесушитель Royal Thermo Casa white П14 500х800 электро (встроен. диммер),Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Полотенцесушители,НС-1434003,RTCA.W.14.500.800.E,24530.0,24530.0,18642.8,ожидается поставка,{}
Модуль этажный коллекторный стальной Royal Thermo DN50-5(25)F20-левостороннее,Royal Thermo,Отопление и водоснабжение/Коллекторы/Коллекторы этажные,НС-1413952,RT RKL 5L.25.F20.HC.50St,56793.0,56793.0,31804.08,ожидается поставка,{}
Радиатор панельный Royal Thermo VENTIL COMPACT VC21-500-1900 RAL9016 M,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы стальные панельные,НС-1453122,VC21-500-1900/9016 M,15633.0,15633.0,11881.08,ожидается поставка,{}
Блок внешний Royal Thermo MULTI COMBO ERP DC RTFMO/out-21HN8 инверторной мульти сплит-системы,Royal Thermo,Кондиционирование/Мульти сплит-системы/Мульти сплит-системы свободной компоновки,НС-1598156,RTFMO/out-21HN8,101000.0,101000.0,69690.0,25,"{'ррц Екатеринбург LV NEW': '2', 'фрц Киржач': '23'}"
Радиатор панельный Royal Thermo VENTIL COMPACT VC22-300-1200 Silver Satin,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы стальные панельные,НС-1239318,VC22-300-1200/SS,10611.0,10611.0,8064.36,ожидается поставка,{}
Радиатор Royal Thermo PianoForte 200 /Bianco Traffico - 18 секц.,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы биметаллические секционные,НС-1345156,RTPBT20018,24120.0,24120.0,19054.8,171,{'фрц Киржач': '171'}
Радиатор панельный Royal Thermo VENTIL HYGIENE VH20-400-800 Noir Sable,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы стальные панельные,НС-1370909,VH20-400-800/NS,8565.0,8565.0,6509.4,ожидается поставка,{}
Конвектор внутрипольный Royal Thermo ATRIUM-150/400/2400-DG-U-BL,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Конвекторы внутрипольные без вентилятора,НС-1493419,RT-A-150/400/2400-DG-U-BL,81813.0,81813.0,55632.84,ожидается поставка,{}
Радиатор панельный Royal Thermo HYGIENE H10-300-1500 Silver Satin,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы стальные панельные,НС-1369816,H10-300-1500/SS,6606.0,6606.0,5020.56,ожидается поставка,{}
Конвектор напольный Royal Thermo STEP-80/180/1000-1-N-WT-LG-NA,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Конвекторы напольные,НС-1608180,RT-S-80/180/1000-1-N-WT-LG-NA,22228.0,22228.0,15115.04,ожидается поставка,{}
Радиатор панельный Royal Thermo VENTIL COMPACT VC22-900-1700 RAL9016,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы стальные панельные,НС-1191285,VC22-900-1700/9016,44755.0,44755.0,34013.8,ожидается поставка,{}
Радиатор панельный Royal Thermo VENTIL COMPACT VC21-500-700 RAL9016 M,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы стальные панельные,НС-1453127,VC21-500-700/9016 M,8206.0,8206.0,6236.56,367,"{'ррц Екатеринбург LV NEW': '1', 'фрц Киржач': '366'}"
Радиатор панельный Royal Thermo VENTIL COMPACT VC11-500-2600 RAL9016,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы стальные панельные,НС-1190808,VC11-500-2600/9016,14799.0,14799.0,11247.24,ожидается поставка,{}
Радиатор панельный Royal Thermo COMPACT C33-300-1200 RAL9016,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы стальные панельные,НС-1189984,C33-300-1200/9016,13392.0,13392.0,10177.92,ожидается поставка,{}
Радиатор панельный Royal Thermo VENTIL COMPACT VC33-400-400 Noir Sable,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы стальные панельные,НС-1370607,VC33-400-400/NS,9820.0,9820.0,7463.2,ожидается поставка,{}
Водонагреватель Royal Thermo RWH 30 Interio,Royal Thermo,Отопление и водоснабжение/Водонагреватели/Водонагреватели накопительные,НС-1595555,RWH 30 Interio,11390.0,11390.0,9682.0,6,{'ррц Екатеринбург LV NEW': '6'}
Радиатор Royal Thermo PianoForte 200 /Noir Sable - 12 секц. VDR,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы биметаллические секционные,НС-1346004,RTPNSVDR20012,20470.0,20470.0,16171.3,1,{'ррц Екатеринбург LV NEW': '1'}
Конвектор внутрипольный Royal Thermo ATRIUM-190/400/2200-DG-U-LB,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Конвекторы внутрипольные без вентилятора,НС-1477669,RT-A-190/400/2200-DG-U-LB,77910.0,77910.0,52978.8,ожидается поставка,{}
Радиатор панельный Royal Thermo HYGIENE H10-500-1200 RAL9016,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы стальные панельные,НС-1190227,H10-500-1200/9016,6332.0,6332.0,4812.32,ожидается поставка,{}
"Мет.оцин. хомут для труб с резиновой прокладкой, болтом и дюбелем 5/4"" (40-45мм)",Royal Thermo,"Отопление и водоснабжение/Трубы, шланги и фитинги/Фитинги для отопления и водоснабжения",НС-1050188,RUS-054,51.7,38.78,29.47,30,{'фрц Киржач': '30'}
Модуль этажный коллекторный стальной Royal Thermo DN50-6(25)F20-левостороннее,Royal Thermo,Отопление и водоснабжение/Коллекторы/Коллекторы этажные,НС-1413956,RT RKL 6L.25.F20. HC.50St,60768.0,60768.0,34030.08,ожидается поставка,{}
"Коллектор нерж. в сборе универсальный 1"" ВР-3/4"" НР, 10 выходов",Royal Thermo,Отопление и водоснабжение/Коллекторы/Коллекторы распределительные,НС-1080939,RTE 51.110,32500.0,29250.0,18525.0,23,"{'екатеринбург склад': '1', 'ррц Екатеринбург LV NEW': '22'}"
Конвектор внутрипольный Royal Thermo ATRIUM-90/200/2000-DG-U-BL,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Конвекторы внутрипольные без вентилятора,НС-1493534,RT-A-90/200/2000-DG-U-BL,32798.0,32798.0,22302.64,ожидается поставка,{}
Радиатор панельный Royal Thermo VENTIL COMPACT VC33-500-2800 RAL9016,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы стальные панельные,НС-1191377,VC33-500-2800/9016,37407.0,37407.0,28429.32,ожидается поставка,{}
Радиатор панельный Royal Thermo VENTIL COMPACT VC33-200-1600 Noir Sable,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы стальные панельные,НС-1286137,VC33-200-1600/NS,18551.0,18551.0,14098.76,ожидается поставка,{}
Конвектор внутрипольный Royal Thermo ATRIUM-90/200/1100-DG-U-AU,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Конвекторы внутрипольные без вентилятора,НС-1558901,RT-A-90/200/1100-DG-U-AU,19964.0,19964.0,13575.52,ожидается поставка,{}
Радиатор панельный Royal Thermo COMPACT C22-300-400 Silver Satin,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы стальные панельные,НС-1239175,C22-300-400/SS,4593.0,4593.0,3490.68,ожидается поставка,{}
Конвектор внутрипольный Royal Thermo ATRIUM-75/300/2600-DG-U-BL,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Конвекторы внутрипольные без вентилятора,НС-1493511,RT-A-75/300/2600-DG-U-BL,45815.0,45815.0,31154.2,ожидается поставка,{}
Радиатор панельный Royal Thermo VENTIL HYGIENE VH20-400-2200 RAL9016,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы стальные панельные,НС-1345634,VH20-400-2200/9016,15845.0,15845.0,12042.2,ожидается поставка,{}
Радиатор панельный Royal Thermo COMPACT C22-300-800 Silver Satin,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы стальные панельные,НС-1239179,C22-300-800/SS,6632.0,6632.0,5040.32,ожидается поставка,{}
Радиатор панельный Royal Thermo VENTIL COMPACT VC33-900-800 RAL9016,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы стальные панельные,НС-1191492,VC33-900-800/9016,35537.0,35537.0,27008.12,ожидается поставка,{}
Радиатор панельный Royal Thermo VENTIL COMPACT VC21-300-1700 RAL9016,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы стальные панельные,НС-1190934,VC21-300-1700/9016,12553.0,12553.0,9540.28,ожидается поставка,{}
Радиатор панельный Royal Thermo HYGIENE H30-400-2600 RAL9016,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы стальные панельные,НС-1345476,H30-400-2600/9016,24843.0,24843.0,18880.68,ожидается поставка,{}
